Customer_ID,recency,frequency,monetary,r_score,f_score,m_score,rf_score,segment
17118,319,1,157.02,2,1,1,21,Hibernating
17128,336,1,157.09,2,1,1,21,Hibernating
16371,450,1,157.2,1,1,1,11,Hibernating
12894,577,1,157.35,1,1,1,11,Hibernating
16687,392,1,157.63,2,1,1,21,Hibernating
14822,487,1,157.7,1,1,1,11,Hibernating
14207,689,1,157.8,1,1,1,11,Hibernating
17751,423,1,157.86,1,1,1,11,Hibernating
14318,462,1,158.02,1,1,1,11,Hibernating
15348,74,1,158.04,3,2,1,32,About_to_Sleep
15548,597,1,158.09,1,1,1,11,Hibernating
13125,525,1,158.57,1,1,1,11,Hibernating
18224,265,1,158.95,2,1,1,21,Hibernating
16213,80,1,159.0,3,2,1,32,About_to_Sleep
13302,157,2,159.2,3,2,1,32,About_to_Sleep
13420,151,2,159.85,3,2,1,32,About_to_Sleep
12966,11,1,160.18,5,2,1,52,Potential_Loyalists
18146,142,2,160.35,3,2,1,32,About_to_Sleep
16645,737,1,160.39,1,1,1,11,Hibernating
14814,583,1,160.46,1,1,1,11,Hibernating
15229,588,1,160.5,1,1,1,11,Hibernating
17487,730,1,160.55,1,1,1,11,Hibernating
17202,422,1,160.65,1,1,1,11,Hibernating
17605,592,1,160.75,1,1,1,11,Hibernating
17953,542,1,160.82,1,1,1,11,Hibernating
13229,227,1,160.95,2,2,1,22,Hibernating
14089,58,1,161.0,4,2,1,42,Potential_Loyalists
13701,448,1,161.0,1,1,1,11,Hibernating
13779,517,1,161.13,1,1,1,11,Hibernating
14362,24,1,161.2,4,2,1,42,Potential_Loyalists
13714,467,1,161.35,1,1,1,11,Hibernating
16113,185,1,161.38,3,2,1,32,About_to_Sleep
15499,725,1,161.6,1,1,1,11,Hibernating
14571,427,1,161.65,1,1,1,11,Hibernating
17600,19,1,161.67,5,2,1,52,Potential_Loyalists
17971,550,1,161.94,1,1,1,11,Hibernating
12661,438,1,162.0,1,1,1,11,Hibernating
16443,522,1,162.24,1,1,1,11,Hibernating
15534,727,1,162.25,1,1,1,11,Hibernating
15733,284,1,162.3,2,1,1,21,Hibernating
12954,640,1,162.45,1,1,1,11,Hibernating
18174,9,2,162.5,5,3,1,53,Potential_Loyalists
16517,279,1,162.7,2,1,1,21,Hibernating
15474,597,1,163.1,1,1,1,11,Hibernating
14354,7,2,163.62,5,3,1,53,Potential_Loyalists
14955,734,1,163.77,1,1,1,11,Hibernating
18200,108,1,163.8,3,2,1,32,About_to_Sleep
16662,396,1,163.8,2,1,1,21,Hibernating
14516,518,1,163.92,1,1,1,11,Hibernating
17417,550,1,164.18,1,1,1,11,Hibernating
17318,727,1,164.28,1,1,1,11,Hibernating
13603,28,1,164.34,4,2,1,42,Potential_Loyalists
17535,282,1,164.4,2,1,1,21,Hibernating
15904,10,1,164.68,5,2,1,52,Potential_Loyalists
13191,660,1,164.69,1,1,1,11,Hibernating
15316,328,1,165.0,2,1,1,21,Hibernating
16663,731,1,165.0,1,1,1,11,Hibernating
13470,101,2,165.0,3,3,1,33,Need_Attention
13903,402,1,165.45,2,1,1,21,Hibernating
14485,40,1,165.75,4,1,1,41,Promising
17650,23,1,166.08,4,2,1,42,Potential_Loyalists
13967,147,2,166.3,3,2,1,32,About_to_Sleep
18014,30,1,166.42,4,2,1,42,Potential_Loyalists
15509,382,1,166.51,2,1,1,21,Hibernating
17875,690,1,167.1,1,1,1,11,Hibernating
18107,444,1,167.13,1,1,1,11,Hibernating
15166,469,1,167.16,1,1,1,11,Hibernating
16405,304,2,167.25,2,2,1,22,Hibernating
13609,595,1,167.35,1,1,1,11,Hibernating
17586,621,1,167.4,1,1,1,11,Hibernating
18037,156,15,167.42,3,5,1,35,Loyal_Customers
17559,514,1,167.62,1,1,1,11,Hibernating
18088,63,1,167.67,3,2,1,32,About_to_Sleep
12551,359,1,168.0,2,1,1,21,Hibernating
17737,11,2,168.24,5,3,1,53,Potential_Loyalists
18099,129,1,168.31,3,2,1,32,About_to_Sleep
17367,240,1,168.4,2,1,1,21,Hibernating
14578,5,1,168.63,5,2,1,52,Potential_Loyalists
12768,452,1,168.69,1,1,1,11,Hibernating
12367,6,1,168.9,5,2,1,52,Potential_Loyalists
15647,417,1,169.0,1,1,1,11,Hibernating
16002,627,1,169.21,1,1,1,11,Hibernating
18004,364,1,169.47,2,1,1,21,Hibernating
14218,44,1,169.48,4,1,1,41,Promising
14860,21,1,170.32,5,2,1,52,Potential_Loyalists
17922,545,1,170.4,1,1,1,11,Hibernating
15256,150,2,170.4,3,2,1,32,About_to_Sleep
14811,389,1,170.5,2,1,1,21,Hibernating
15403,493,2,170.88,1,2,1,12,Hibernating
16312,434,1,171.15,1,1,1,11,Hibernating
17575,669,1,171.7,1,1,1,11,Hibernating
17983,397,1,171.71,2,1,1,21,Hibernating
14536,261,1,171.8,2,1,1,21,Hibernating
15515,389,1,171.81,2,1,1,21,Hibernating
12442,5,1,172.06,5,2,1,52,Potential_Loyalists
13690,61,1,172.25,3,2,1,32,About_to_Sleep
13195,416,1,172.38,1,1,1,11,Hibernating
16599,387,1,172.8,2,1,1,21,Hibernating
16741,627,1,173.06,1,1,1,11,Hibernating
15565,52,2,173.16,4,2,1,42,Potential_Loyalists
14674,511,1,173.66,1,1,1,11,Hibernating
15684,549,3,173.95,1,3,1,13,At_Risk
15335,55,1,173.97,4,2,1,42,Potential_Loyalists
16731,650,1,174.05,1,1,1,11,Hibernating
14518,66,1,174.37,3,2,1,32,About_to_Sleep
13560,9,1,174.37,5,2,1,52,Potential_Loyalists
18010,258,1,174.8,2,1,1,21,Hibernating
14495,52,3,174.8,4,3,1,43,Potential_Loyalists
17108,665,1,174.95,1,1,1,11,Hibernating
17331,125,1,175.2,3,2,1,32,About_to_Sleep
16144,248,1,175.2,2,1,1,21,Hibernating
13007,581,1,175.25,1,1,1,11,Hibernating
14486,513,2,175.5,1,2,1,12,Hibernating
18166,625,1,175.5,1,1,1,11,Hibernating
13547,410,1,175.53,2,1,1,21,Hibernating
18274,32,1,175.92,4,2,1,42,Potential_Loyalists
18175,677,1,176.1,1,1,1,11,Hibernating
12509,286,1,176.5,2,1,1,21,Hibernating
18054,394,1,176.5,2,1,1,21,Hibernating
14287,10,3,176.63,5,3,1,53,Potential_Loyalists
17947,39,1,176.68,4,1,1,41,Promising
13746,415,1,176.69,1,1,1,11,Hibernating
16285,648,1,176.9,1,1,1,11,Hibernating
17036,385,1,176.9,2,1,1,21,Hibernating
13072,268,1,177.15,2,1,1,21,Hibernating
12618,23,1,177.31,4,2,1,42,Potential_Loyalists
13618,175,1,177.34,3,2,1,32,About_to_Sleep
16403,314,1,177.5,2,1,1,21,Hibernating
12858,385,1,177.92,2,1,1,21,Hibernating
18282,9,2,178.05,5,3,1,53,Potential_Loyalists
17253,20,1,178.26,5,2,1,52,Potential_Loyalists
12686,373,1,178.28,2,1,1,21,Hibernating
17879,175,1,178.52,3,2,1,32,About_to_Sleep
17170,376,2,178.68,2,2,1,22,Hibernating
16691,420,2,178.83,1,2,1,12,Hibernating
15139,241,2,178.96,2,2,1,22,Hibernating
15209,732,1,178.98,1,1,1,11,Hibernating
14705,200,1,179.0,2,2,1,22,Hibernating
15895,151,1,179.17,3,2,1,32,About_to_Sleep
18147,47,2,179.34,4,2,1,42,Potential_Loyalists
14945,415,1,179.4,1,1,1,11,Hibernating
16640,399,1,179.4,2,1,1,21,Hibernating
18234,553,1,179.6,1,1,1,11,Hibernating
12622,234,1,180.1,2,1,1,21,Hibernating
14858,507,1,180.75,1,1,1,11,Hibernating
15292,203,1,180.94,2,2,1,22,Hibernating
16594,77,1,181.09,3,2,1,32,About_to_Sleep
15359,664,8,181.35,1,4,1,14,At_Risk
16822,688,1,181.39,1,1,1,11,Hibernating
12934,738,1,181.65,1,1,1,11,Hibernating
17587,630,1,181.66,1,1,1,11,Hibernating
14941,580,1,182.1,1,1,1,11,Hibernating
16819,467,2,182.59,1,2,1,12,Hibernating
17798,583,1,183.09,1,1,1,11,Hibernating
14983,691,1,183.2,1,1,1,11,Hibernating
14119,377,2,183.37,2,2,1,22,Hibernating
13460,31,2,183.44,4,3,1,43,Potential_Loyalists
17820,376,1,183.56,2,1,1,21,Hibernating
14059,268,1,183.6,2,1,1,21,Hibernating
17803,394,1,184.66,2,1,1,21,Hibernating
14677,594,1,184.91,1,1,1,11,Hibernating
16097,242,1,185.05,2,1,1,21,Hibernating
14879,686,1,185.06,1,1,1,11,Hibernating
16559,399,1,185.2,2,1,1,21,Hibernating
17574,244,1,185.65,2,1,1,21,Hibernating
17840,445,1,185.72,1,1,1,11,Hibernating
14812,600,1,185.8,1,1,1,11,Hibernating
12641,117,1,185.9,3,2,1,32,About_to_Sleep
15567,20,1,186.01,5,2,1,52,Potential_Loyalists
16388,655,1,186.05,1,1,1,11,Hibernating
17215,466,1,186.15,1,1,1,11,Hibernating
18063,392,2,186.6,2,2,1,22,Hibernating
16267,593,1,186.66,1,1,1,11,Hibernating
18013,157,2,187.29,3,2,1,32,About_to_Sleep
13852,612,1,187.35,1,1,1,11,Hibernating
15072,481,1,187.52,1,1,1,11,Hibernating
17279,59,1,187.83,4,2,1,42,Potential_Loyalists
14131,650,1,187.87,1,1,1,11,Hibernating
17781,161,2,188.02,3,2,1,32,About_to_Sleep
12893,32,1,188.14,4,2,1,42,Potential_Loyalists
13063,482,1,188.4,1,1,1,11,Hibernating
16051,683,1,188.44,1,1,1,11,Hibernating
17283,380,1,188.46,2,1,1,21,Hibernating
14697,220,2,188.61,2,2,1,22,Hibernating
16277,735,1,188.69,1,1,1,11,Hibernating
16673,681,1,188.83,1,1,1,11,Hibernating
18045,47,1,189.4,4,1,1,41,Promising
13387,419,1,189.44,1,1,1,11,Hibernating
13826,178,1,189.5,3,2,1,32,About_to_Sleep
18046,651,1,189.63,1,1,1,11,Hibernating
17885,14,1,190.19,5,2,1,52,Potential_Loyalists
13972,72,2,190.25,3,2,1,32,About_to_Sleep
13766,497,1,190.35,1,1,1,11,Hibernating
14617,404,2,190.47,2,2,1,22,Hibernating
18020,545,1,190.48,1,1,1,11,Hibernating
15412,173,1,190.53,3,2,1,32,About_to_Sleep
15688,420,1,190.57,1,1,1,11,Hibernating
14728,415,1,190.58,1,1,1,11,Hibernating
15954,591,1,190.75,1,1,1,11,Hibernating
15692,30,1,191.04,4,2,1,42,Potential_Loyalists
17904,23,1,191.67,4,2,1,42,Potential_Loyalists
14279,522,2,191.86,1,2,1,12,Hibernating
15909,175,1,191.94,3,2,1,32,About_to_Sleep
18028,585,1,192.05,1,1,1,11,Hibernating
15729,214,3,192.55,2,3,1,23,At_Risk
14768,19,2,192.6,5,3,1,53,Potential_Loyalists
12522,41,2,192.72,4,2,1,42,Potential_Loyalists
17257,438,2,192.73,1,2,1,12,Hibernating
13568,175,1,192.85,3,2,1,32,About_to_Sleep
14801,63,1,193.14,3,2,1,32,About_to_Sleep
16695,563,2,193.15,1,2,1,12,Hibernating
16299,479,1,193.65,1,1,1,11,Hibernating
17475,81,1,194.37,3,2,1,32,About_to_Sleep
17065,639,2,194.7,1,2,1,12,Hibernating
17468,12,3,194.8,5,3,1,53,Potential_Loyalists
14100,139,1,194.9,3,2,1,32,About_to_Sleep
13671,396,1,194.95,2,1,1,21,Hibernating
14405,388,1,195.0,2,1,1,21,Hibernating
15612,38,2,195.15,4,2,1,42,Potential_Loyalists
14666,26,1,195.25,4,2,1,42,Potential_Loyalists
17010,20,1,195.36,5,2,1,52,Potential_Loyalists
13757,676,1,195.55,1,1,1,11,Hibernating
16112,145,4,195.74,3,3,1,33,Need_Attention
13978,16,2,196.79,5,3,1,53,Potential_Loyalists
15746,136,1,196.88,3,2,1,32,About_to_Sleep
13436,3,1,196.89,5,2,1,52,Potential_Loyalists
15234,278,1,197.0,2,1,1,21,Hibernating
14830,55,1,197.13,4,2,1,42,Potential_Loyalists
12927,396,1,197.31,2,1,1,21,Hibernating
14789,30,1,197.64,4,2,1,42,Potential_Loyalists
14185,333,1,197.65,2,1,1,21,Hibernating
17778,663,1,197.7,1,1,1,11,Hibernating
12581,41,1,197.71,4,1,1,41,Promising
17184,571,2,198.41,1,2,1,12,Hibernating
14521,493,1,199.45,1,1,1,11,Hibernating
13322,19,1,199.48,5,2,1,52,Potential_Loyalists
15593,72,1,199.8,3,2,1,32,About_to_Sleep
14782,321,1,200.1,2,1,1,21,Hibernating
13944,655,1,200.43,1,1,1,11,Hibernating
13133,275,3,200.45,2,3,1,23,At_Risk
17693,139,1,200.47,3,2,1,32,About_to_Sleep
14330,625,1,200.63,1,1,1,11,Hibernating
13556,431,2,200.82,1,2,1,12,Hibernating
18281,182,2,201.14,3,3,1,33,Need_Attention
13284,332,1,201.19,2,1,1,21,Hibernating
16965,228,1,201.19,2,1,1,21,Hibernating
16937,501,1,202.1,1,1,1,11,Hibernating
14385,11,3,202.11,5,3,1,53,Potential_Loyalists
14892,692,1,202.35,1,1,1,11,Hibernating
12416,658,1,202.56,1,1,1,11,Hibernating
18169,62,1,202.65,3,2,1,32,About_to_Sleep
15459,419,2,202.83,1,2,1,12,Hibernating
17074,564,1,203.05,1,1,1,11,Hibernating
15020,381,1,203.42,2,1,1,21,Hibernating
17891,164,1,203.86,3,2,1,32,About_to_Sleep
17394,221,1,203.87,2,2,1,22,Hibernating
13017,9,1,204.0,5,2,1,52,Potential_Loyalists
17206,55,1,204.24,4,1,1,41,Promising
14468,735,1,204.24,1,1,1,11,Hibernating
16901,731,1,204.26,1,1,1,11,Hibernating
15319,285,1,204.5,2,1,1,21,Hibernating
17112,504,1,205.17,1,1,1,11,Hibernating
12400,416,1,205.25,1,1,1,11,Hibernating
15758,26,1,205.25,4,2,1,42,Potential_Loyalists
15307,97,1,205.3,3,2,1,32,About_to_Sleep
14602,658,1,205.36,1,1,1,11,Hibernating
16490,438,1,205.41,1,1,1,11,Hibernating
17670,229,1,205.7,2,1,1,21,Hibernating
14278,411,1,205.83,2,1,1,21,Hibernating
16090,626,1,205.91,1,1,1,11,Hibernating
15914,380,2,205.99,2,2,1,22,Hibernating
14519,685,2,206.09,1,2,1,12,Hibernating
14964,249,1,206.21,2,1,1,21,Hibernating
17166,40,2,206.34,4,2,1,42,Potential_Loyalists
18126,62,1,206.83,3,2,1,32,About_to_Sleep
15820,321,1,206.98,2,1,1,21,Hibernating
15925,196,1,207.15,2,2,1,22,Hibernating
13099,101,1,207.36,3,2,1,32,About_to_Sleep
16866,142,3,207.74,3,3,1,33,Need_Attention
16964,735,2,207.85,1,2,1,12,Hibernating
12848,677,1,208.0,1,1,1,11,Hibernating
15212,243,2,208.28,2,2,1,22,Hibernating
16457,220,1,208.36,2,2,1,22,Hibernating
16914,38,1,208.46,4,1,1,41,Promising
15741,460,2,208.62,1,2,1,12,Hibernating
13290,440,1,208.63,1,1,1,11,Hibernating
15327,54,1,208.75,4,1,1,41,Promising
17026,187,3,208.98,3,3,1,33,Need_Attention
16487,579,2,209.4,1,2,1,12,Hibernating
15112,613,1,209.4,1,1,1,11,Hibernating
14003,734,1,209.41,1,1,1,11,Hibernating
13056,553,1,209.48,1,1,1,11,Hibernating
13828,24,1,209.49,4,2,1,42,Potential_Loyalists
17484,578,2,209.57,1,2,1,12,Hibernating
13532,35,1,210.31,4,2,1,42,Potential_Loyalists
17271,738,1,210.39,1,1,1,11,Hibernating
14992,444,1,210.5,1,1,1,11,Hibernating
12995,87,1,211.32,3,2,1,32,About_to_Sleep
15703,266,1,211.5,2,1,1,21,Hibernating
14843,438,1,211.8,1,1,1,11,Hibernating
12470,691,1,211.95,1,1,1,11,Hibernating
12961,381,1,211.99,2,1,1,21,Hibernating
13691,398,1,212.78,2,1,1,21,Hibernating
13724,639,1,213.01,1,1,1,11,Hibernating
16591,70,1,213.5,3,2,1,32,About_to_Sleep
13411,109,1,213.55,3,2,1,32,About_to_Sleep
17153,26,1,213.78,4,2,1,42,Potential_Loyalists
13621,118,1,213.85,3,2,1,32,About_to_Sleep
14601,12,1,213.96,5,2,1,52,Potential_Loyalists
15558,641,1,214.13,1,1,1,11,Hibernating
14361,580,1,214.71,1,1,1,11,Hibernating
16338,159,1,214.8,3,2,1,32,About_to_Sleep
14106,739,1,214.8,1,1,1,11,Hibernating
14635,455,1,215.22,1,1,1,11,Hibernating
18157,573,1,215.35,1,1,1,11,Hibernating
14376,685,1,215.46,1,1,1,11,Hibernating
16189,17,2,215.48,5,3,1,53,Potential_Loyalists
14476,259,1,215.7,2,1,1,21,Hibernating
15052,321,1,215.78,2,1,1,21,Hibernating
16179,62,1,215.83,3,2,1,32,About_to_Sleep
13858,59,1,216.17,4,2,1,42,Potential_Loyalists
15604,54,1,216.39,4,1,1,41,Promising
17902,548,1,216.4,1,1,1,11,Hibernating
15460,356,1,216.76,2,1,1,21,Hibernating
15401,454,2,216.95,1,2,1,12,Hibernating
13423,430,1,217.03,1,1,1,11,Hibernating
15554,279,1,217.2,2,1,1,21,Hibernating
15295,656,1,217.24,1,1,1,11,Hibernating
13271,39,1,217.38,4,1,1,41,Promising
15490,432,1,217.6,1,1,1,11,Hibernating
16035,562,1,217.73,1,1,1,11,Hibernating
16874,381,1,217.74,2,1,1,21,Hibernating
15591,584,3,217.9,1,3,1,13,At_Risk
17217,236,2,218.0,2,2,1,22,Hibernating
12574,317,1,218.45,2,1,1,21,Hibernating
17619,314,1,218.52,2,1,1,21,Hibernating
15086,566,2,218.53,1,2,1,12,Hibernating
12702,21,1,219.0,4,2,1,42,Potential_Loyalists
14271,227,2,219.13,2,2,1,22,Hibernating
12799,531,1,219.35,1,1,1,11,Hibernating
15096,44,1,219.39,4,1,1,41,Promising
14074,625,1,219.4,1,1,1,11,Hibernating
13992,32,3,219.5,4,3,1,43,Potential_Loyalists
13454,643,1,219.87,1,1,1,11,Hibernating
18114,292,1,220.1,2,1,1,21,Hibernating
18007,394,1,220.32,2,1,1,21,Hibernating
13033,359,2,220.55,2,2,1,22,Hibernating
16482,17,1,220.62,5,2,1,52,Potential_Loyalists
12821,216,2,220.8,2,2,1,22,Hibernating
15790,12,1,220.85,5,2,1,52,Potential_Loyalists
13419,65,1,221.06,3,2,1,32,About_to_Sleep
14960,10,2,221.27,5,3,1,53,Potential_Loyalists
17087,739,1,221.53,1,1,1,11,Hibernating
14445,457,1,221.65,1,1,1,11,Hibernating
15788,510,1,221.83,1,1,1,11,Hibernating
15897,196,2,222.05,2,2,1,22,Hibernating
12887,385,1,222.4,2,1,1,21,Hibernating
18131,633,1,222.96,1,1,1,11,Hibernating
13926,25,1,223.85,4,2,1,42,Potential_Loyalists
16562,478,1,223.86,1,1,1,11,Hibernating
14928,629,1,223.91,1,1,1,11,Hibernating
16753,60,1,223.92,4,2,1,42,Potential_Loyalists
12914,402,1,223.98,2,1,1,21,Hibernating
15175,73,1,224.14,3,2,1,32,About_to_Sleep
16346,387,1,224.51,2,1,1,21,Hibernating
16587,234,1,225.15,2,1,1,21,Hibernating
16622,545,1,225.4,1,1,1,11,Hibernating
14357,45,1,225.77,4,1,1,41,Promising
16666,21,2,225.94,4,3,1,43,Potential_Loyalists
14718,412,1,226.42,1,1,1,11,Hibernating
16540,416,1,226.7,1,1,1,11,Hibernating
13651,37,3,226.85,4,3,1,43,Potential_Loyalists
18132,506,1,226.9,1,1,1,11,Hibernating
18021,511,2,227.06,1,2,1,12,Hibernating
14363,404,2,227.47,2,2,1,22,Hibernating
15566,394,2,227.87,2,2,1,22,Hibernating
16760,432,1,228.0,1,1,1,11,Hibernating
17066,728,1,228.34,1,1,1,11,Hibernating
17989,381,1,228.83,2,1,1,21,Hibernating
13146,28,1,228.91,4,2,1,42,Potential_Loyalists
15273,601,1,228.96,1,1,1,11,Hibernating
17347,88,1,228.96,3,2,1,32,About_to_Sleep
17743,450,1,229.2,1,1,1,11,Hibernating
15528,256,1,229.33,2,1,1,21,Hibernating
17185,593,3,229.46,1,3,1,13,At_Risk
14596,628,1,229.47,1,1,1,11,Hibernating
13403,19,3,229.5,5,3,1,53,Potential_Loyalists
12812,46,1,229.64,4,1,1,41,Promising
14017,573,1,229.75,1,1,1,11,Hibernating
14314,108,2,229.8,3,3,1,33,Need_Attention
14069,516,2,230.06,1,2,1,12,Hibernating
18197,577,1,230.1,1,1,1,11,Hibernating
13960,23,2,230.22,4,3,1,43,Potential_Loyalists
17261,511,1,230.44,1,1,1,11,Hibernating
15866,103,1,230.53,3,2,1,32,About_to_Sleep
18030,6,2,230.65,5,3,1,53,Potential_Loyalists
15001,396,2,230.86,2,2,1,22,Hibernating
15487,681,1,231.32,1,1,1,11,Hibernating
18279,521,1,231.34,1,1,1,11,Hibernating
17136,664,1,231.68,1,1,1,11,Hibernating
13619,546,2,231.69,1,2,1,12,Hibernating
17151,737,1,231.9,1,1,1,11,Hibernating
16408,593,1,231.93,1,1,1,11,Hibernating
18213,238,1,232.48,2,1,1,21,Hibernating
13678,153,1,232.6,3,2,1,32,About_to_Sleep
15451,436,2,233.21,1,2,1,12,Hibernating
16302,128,1,233.22,3,2,1,32,About_to_Sleep
14995,40,2,233.23,4,2,1,42,Potential_Loyalists
13129,454,2,233.25,1,2,1,12,Hibernating
15294,412,1,233.35,1,1,1,11,Hibernating
14153,485,1,233.4,1,1,1,11,Hibernating
13348,66,1,233.76,3,2,1,32,About_to_Sleep
13009,674,1,234.0,1,1,1,11,Hibernating
12736,334,1,234.0,2,1,1,21,Hibernating
17060,268,1,234.24,2,1,1,21,Hibernating
14473,76,2,234.34,3,2,1,32,About_to_Sleep
13114,732,1,234.38,1,1,1,11,Hibernating
17868,388,1,234.65,2,1,1,21,Hibernating
12392,593,1,234.75,1,1,1,11,Hibernating
17993,619,1,235.19,1,1,1,11,Hibernating
16046,564,1,235.78,1,1,1,11,Hibernating
17872,383,1,235.87,2,1,1,21,Hibernating
17093,594,1,235.88,1,1,1,11,Hibernating
16026,45,1,236.09,4,1,1,41,Promising
13088,419,1,236.11,1,1,1,11,Hibernating
13608,542,1,236.2,1,1,1,11,Hibernating
12732,181,1,236.26,3,2,1,32,About_to_Sleep
16740,397,1,236.81,2,1,1,21,Hibernating
15457,264,1,237.07,2,1,1,21,Hibernating
14586,278,1,237.36,2,1,1,21,Hibernating
14458,382,1,237.42,2,1,1,21,Hibernating
17877,172,1,237.61,3,2,1,32,About_to_Sleep
14982,574,1,237.78,1,1,1,11,Hibernating
16280,727,1,238.05,1,1,1,11,Hibernating
12718,73,1,238.25,3,2,1,32,About_to_Sleep
12561,304,1,238.85,2,1,1,21,Hibernating
17981,412,1,239.12,2,1,1,21,Hibernating
12663,626,2,239.4,1,2,1,12,Hibernating
17684,45,1,239.41,4,1,1,41,Promising
13789,390,1,239.46,2,1,1,21,Hibernating
13570,245,1,239.49,2,1,1,21,Hibernating
17055,447,1,239.55,1,1,1,11,Hibernating
15690,6,2,239.76,5,3,1,53,Potential_Loyalists
15931,430,1,239.9,1,1,1,11,Hibernating
15336,403,1,240.5,2,1,1,21,Hibernating
15286,51,1,240.55,4,1,1,41,Promising
13674,434,1,240.68,1,1,1,11,Hibernating
16427,265,2,241.06,2,2,1,22,Hibernating
14523,110,1,241.09,3,2,1,32,About_to_Sleep
14774,530,1,241.45,1,1,1,11,Hibernating
15776,135,1,241.62,3,2,1,32,About_to_Sleep
13275,385,2,241.66,2,2,1,22,Hibernating
13582,391,2,241.68,2,2,1,22,Hibernating
13445,628,1,241.9,1,1,1,11,Hibernating
17009,553,1,242.06,1,1,1,11,Hibernating
17915,553,1,242.13,1,1,1,11,Hibernating
16215,82,1,242.35,3,2,1,32,About_to_Sleep
15543,290,2,242.84,2,2,1,22,Hibernating
13886,73,1,243.56,3,2,1,32,About_to_Sleep
16793,59,1,243.84,4,2,1,42,Potential_Loyalists
13676,541,2,243.9,1,2,1,12,Hibernating
17892,58,3,244.1,4,3,1,43,Potential_Loyalists
13551,321,2,244.2,2,2,1,22,Hibernating
14694,619,1,244.31,1,1,1,11,Hibernating
16528,5,1,244.41,5,2,1,52,Potential_Loyalists
15118,136,1,244.8,3,2,1,32,About_to_Sleep
12660,13,1,245.1,5,2,1,52,Potential_Loyalists
14281,410,1,245.15,2,1,1,21,Hibernating
14325,571,1,245.48,1,1,1,11,Hibernating
16778,76,2,245.94,3,2,1,32,About_to_Sleep
18153,661,1,246.22,1,1,1,11,Hibernating
15783,12,1,246.3,5,2,1,52,Potential_Loyalists
15495,381,1,246.5,2,1,1,21,Hibernating
15378,464,2,246.5,1,2,1,12,Hibernating
13943,579,1,246.54,1,1,1,11,Hibernating
15697,691,1,246.75,1,1,1,11,Hibernating
14654,740,1,246.86,1,1,1,11,Hibernating
14658,7,2,247.15,5,3,1,53,Potential_Loyalists
13349,12,1,247.32,5,2,1,52,Potential_Loyalists
18072,187,1,247.44,3,2,1,32,About_to_Sleep
15293,667,1,247.5,1,1,1,11,Hibernating
13592,37,4,247.96,4,3,1,43,Potential_Loyalists
13061,74,1,248.61,3,2,1,32,About_to_Sleep
16508,632,1,248.8,1,1,1,11,Hibernating
12563,410,1,249.24,2,1,1,21,Hibernating
13747,375,2,249.4,2,2,1,22,Hibernating
15884,434,2,249.7,1,2,1,12,Hibernating
18005,5,2,249.72,5,3,1,53,Potential_Loyalists
18002,377,4,249.92,2,3,1,23,At_Risk
15510,332,1,250.0,2,1,1,21,Hibernating
17303,363,1,250.04,2,1,1,21,Hibernating
15231,623,1,250.26,1,1,1,11,Hibernating
16962,411,1,251.04,2,1,1,21,Hibernating
18266,436,1,251.1,1,1,1,11,Hibernating
14501,185,2,251.21,3,3,1,33,Need_Attention
16976,269,1,251.52,2,1,1,21,Hibernating
16453,532,2,251.71,1,2,1,12,Hibernating
13645,122,1,252.1,3,2,1,32,About_to_Sleep
13404,3,2,252.49,5,3,1,53,Potential_Loyalists
15552,219,2,252.52,2,2,1,22,Hibernating
16908,724,1,252.59,1,1,1,11,Hibernating
13251,404,1,252.68,2,1,1,21,Hibernating
15035,91,1,252.73,3,2,1,32,About_to_Sleep
17210,394,1,253.37,2,1,1,21,Hibernating
16845,620,1,253.88,1,1,1,11,Hibernating
17626,604,1,254.0,1,1,1,11,Hibernating
14765,31,3,254.11,4,3,1,43,Potential_Loyalists
17992,391,1,254.13,2,1,1,21,Hibernating
15923,374,1,254.16,2,1,1,21,Hibernating
12604,81,2,254.18,3,2,1,32,About_to_Sleep
12746,542,1,254.55,1,1,1,11,Hibernating
16911,637,2,255.25,1,2,1,12,Hibernating
14881,21,1,255.4,4,2,1,42,Potential_Loyalists
13825,623,2,255.59,1,2,1,12,Hibernating
13250,462,2,256.04,1,2,1,12,Hibernating
17896,25,1,256.32,4,2,1,42,Potential_Loyalists
13806,65,1,256.38,3,2,1,32,About_to_Sleep
12430,45,1,256.4,4,1,1,41,Promising
14274,688,1,256.6,1,1,1,11,Hibernating
14876,523,2,256.7,1,2,1,12,Hibernating
14166,507,2,256.85,1,2,1,12,Hibernating
15404,377,1,257.06,2,1,1,21,Hibernating
14483,283,2,257.1,2,2,1,22,Hibernating
15852,188,3,257.26,3,3,1,33,Need_Attention
16542,55,2,257.32,4,2,1,42,Potential_Loyalists
13227,203,1,257.7,2,2,1,22,Hibernating
13683,459,1,258.6,1,1,1,11,Hibernating
16381,397,2,258.7,2,2,1,22,Hibernating
15536,411,1,259.09,2,1,1,21,Hibernating
17219,33,2,259.13,4,3,1,43,Potential_Loyalists
13127,79,1,259.17,3,2,1,32,About_to_Sleep
17558,395,1,259.17,2,1,1,21,Hibernating
17125,52,1,259.35,4,1,1,41,Promising
16733,531,1,259.68,1,1,1,11,Hibernating
17022,33,2,260.0,4,3,1,43,Potential_Loyalists
17901,31,3,260.08,4,3,1,43,Potential_Loyalists
15014,45,2,260.17,4,2,1,42,Potential_Loyalists
